city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,maintainers,curators,aggregate,rating,tz,featureId,sources
,Ketchikan Gateway Borough,AK,USA,11,0,,,,13918,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,Matanuska-Susitna Borough,AK,USA,2,0,,,,107610,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,(unassigned),CA,USA,1,0,,,,,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,(unassigned),CO,USA,102,0,,,,,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,District of Columbia,DC,USA,267,3,,,,702455,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,(unassigned),GA,USA,178,23,,,,,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,(unassigned),GU,USA,49,1,,,,,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,(unassigned),HI,USA,5,0,,,,,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,(unassigned),ID,USA,1,0,,,,,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,(unassigned),IL,USA,58,0,,,,,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,(unassigned),KY,USA,42,0,,,,,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,Orleans County,LA,USA,997,46,,,,391006,30.033868,-89.88147699999999,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Chicago""]",359,
Baltimore city,,MD,USA,72,0,,,,,38.84687414823583,-77.28591288692019,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.5882352941176471,"[""America/New_York""]",360,
,Dukes County,MA,USA,1,0,,,,17352,41.413311,-70.698639,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",361,
,Dukes and Nantucket,MA,USA,3,0,,,,,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,Nantucket County,MA,USA,2,0,,,,11327,41.314833,-70.1178535,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",362,
,(unassigned),MA,USA,267,4,,,,,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,(unassigned),MN,USA,1,1,,,,,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
Kansas City,,MO,USA,64,0,,,,,38.30249432230511,-92.44567264977294,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.5882352941176471,"[""America/Chicago""]",363,
St. Louis city,,MO,USA,69,1,,,,,38.30249432230511,-92.44567264977294,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.5882352941176471,"[""America/Chicago""]",363,
Carson City,,NV,USA,4,0,,,,,38.50182293528022,-117.02047733760901,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.5882352941176471,"[""America/Los_Angeles""]",364,
,Douglas County,NV,USA,3,0,,,,48467,38.824391000000006,-119.657052,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Los_Angeles""]",365,
,Elko County,NV,USA,2,0,,,,52460,41.059568999999996,-115.529335,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Los_Angeles""]",366,
,Lyon County,NV,USA,1,0,,,,55808,39.077531,-119.23324,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Los_Angeles""]",367,
,Nye County,NV,USA,1,0,,,,45346,37.5638185,-116.59855999999999,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Los_Angeles""]",368,
,(unassigned),NV,USA,107,0,,,,,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,(unassigned),NJ,USA,1478,7,,,,,,,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,,,
,Burleigh County,ND,USA,23,0,,,,95273,46.980558,-100.5201925,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Chicago""]",369,
,Cass County,ND,USA,8,0,,,,181516,46.934663,-97.23263750000001,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Chicago""]",370,
,Dunn County,ND,USA,1,0,,,,4332,47.4021465,-102.62216000000001,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Denver""]",371,
,Foster County,ND,USA,1,0,,,,3216,47.457077999999996,-98.882763,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Chicago""]",372,
,McHenry County,ND,USA,1,0,,,,5816,48.239952,-100.6287365,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Chicago""]",373,
,McIntosh County,ND,USA,1,0,,,,2585,46.1115475,-99.44158999999999,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Chicago""]",374,
,Morton County,ND,USA,8,0,,,,31095,46.6335295,-101.320615,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/North_Dakota/New_Salem""]",375,
,Pierce County,ND,USA,2,0,,,,4081,48.196234000000004,-99.88478950000001,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Chicago""]",376,
,Ramsey County,ND,USA,3,0,,,,11481,48.229644,-98.746209,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Chicago""]",377,
,Stark County,ND,USA,5,0,,,,30997,46.8201125,-102.6639975,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Denver""]",378,
,Walsh County,ND,USA,1,0,,,,10667,48.3686875,-97.71762,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Chicago""]",379,
,Ward County,ND,USA,4,0,,,,67744,48.3273945,-101.6021945,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/Chicago""]",380,
,Ashland County,OH,USA,1,0,,,,53745,40.810381,-82.280962,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",381,
,Ashtabula County,OH,USA,3,0,,,,97493,41.7387235,-80.76196,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",382,
,Athens County,OH,USA,1,0,,,,65818,39.368549,-82.010142,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",383,
,Belmont County,OH,USA,3,0,,,,67505,40.011337999999995,-80.970149,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",384,
,Butler County,OH,USA,21,0,,,,382378,39.441655499999996,-84.5757445,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",385,
,Carroll County,OH,USA,3,0,,,,27081,40.576936,-81.0912405,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",386,
,Champaign County,OH,USA,2,0,,,,38754,40.1418235,-83.7652835,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",387,
,Clark County,OH,USA,2,0,,,,134585,39.90448,-83.7818345,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",388,
,Clermont County,OH,USA,6,0,,,,205466,39.0206355,-84.15652800000001,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",389,
,Clinton County,OH,USA,2,0,,,,42057,39.3961065,-83.791534,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",390,
,Columbiana County,OH,USA,5,1,,,,102665,40.756341,-80.80314,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",391,
,Coshocton County,OH,USA,4,0,,,,36629,40.303628,-81.9059705,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",392,
,Crawford County,OH,USA,1,0,,,,41550,40.849769499999994,-82.9187645,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",393,
,Cuyahoga County,OH,USA,259,2,,,,1243857,41.453196000000005,-81.67301699999999,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",394,
,Darke County,OH,USA,1,0,,,,51323,40.135587,-84.6191565,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",395,
,Defiance County,OH,USA,2,0,,,,38165,41.296667,-84.5161775,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",396,
,Delaware County,OH,USA,15,0,,,,204826,40.284922,-82.99676299999999,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",397,
,Erie County,OH,USA,3,1,,,,74615,41.451591500000006,-82.647625,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",398,
,Fairfield County,OH,USA,6,0,,,,155782,39.7478035,-82.604502,https://raw.githubusercontent.com/nytimes/covid-19-data/master/us-counties.csv,,"[{""name"":""The New York Times"",""url"":""http://nytimes.com/"",""twitter"":""@nytimes"",""github"":""nytimes""}]",county,0.6274509803921569,"[""America/New_York""]",399,
