city,county,state,country,population,lat,long,url,cases,deaths,recovered,active,tested,growthFactor,date
,Jackson County,OK,USA,24949,34.5953995,-99.444509,https://coronavirus.health.ok.gov/,1,,,,,,2020-03-26
,Kay County,OK,USA,44161,36.79643,-97.10614849999999,https://coronavirus.health.ok.gov/,11,,,,,,2020-03-26
,Lincoln County,OK,USA,34920,35.7023485,-96.881069,https://coronavirus.health.ok.gov/,1,,,,,,2020-03-26
,Logan County,OK,USA,47291,35.944552,-97.4080505,https://coronavirus.health.ok.gov/,3,,,,,,2020-03-26
,Mayes County,OK,USA,41107,36.29239200000001,-95.22285099999999,https://coronavirus.health.ok.gov/,2,,,,,,2020-03-26
,McClain County,OK,USA,39985,35.0959815,-97.3010905,https://coronavirus.health.ok.gov/,2,,,,,,2020-03-26
,Muskogee County,OK,USA,68362,35.559533,-95.40809899999999,https://coronavirus.health.ok.gov/,4,,,,,,2020-03-26
,Noble County,OK,USA,11289,36.3795195,-97.17481000000001,https://coronavirus.health.ok.gov/,2,,,,,,2020-03-26
,Oklahoma County,OK,USA,792582,35.551415,-97.4075535,https://coronavirus.health.ok.gov/,73,,,,,,2020-03-26
,Okmulgee County,OK,USA,38335,35.6168555,-95.9529005,https://coronavirus.health.ok.gov/,2,,,,,,2020-03-26
,Osage County,OK,USA,47014,36.58029,-96.5324585,https://coronavirus.health.ok.gov/,3,,,,,,2020-03-26
,Ottawa County,OK,USA,31175,36.833646,-94.8276855,https://coronavirus.health.ok.gov/,1,,,,,,2020-03-26
,Pawnee County,OK,USA,16390,36.3621465,-96.63770650000001,https://coronavirus.health.ok.gov/,10,,,,,,2020-03-26
,Payne County,OK,USA,82040,36.093742000000006,-96.9876145,https://coronavirus.health.ok.gov/,5,,,,,,2020-03-26
,Pontotoc County,OK,USA,38247,34.7348765,-96.669329,https://coronavirus.health.ok.gov/,1,,,,,,2020-03-26
,Pottawatomie County,OK,USA,72679,35.1819675,-96.883024,https://coronavirus.health.ok.gov/,2,,,,,,2020-03-26
,Sequoyah County,OK,USA,41179,35.4657285,-94.781826,https://coronavirus.health.ok.gov/,1,,,,,,2020-03-26
,Stephens County,OK,USA,43265,34.485197,-97.8522355,https://coronavirus.health.ok.gov/,1,,,,,,2020-03-26
,Tulsa County,OK,USA,648360,36.139793,-96.029769,https://coronavirus.health.ok.gov/,41,,,,,,2020-03-26
,Wagoner County,OK,USA,80110,35.963955,-95.51395500000001,https://coronavirus.health.ok.gov/,6,,,,,,2020-03-26
,Washington County,OK,USA,51843,36.711448000000004,-95.89391549999999,https://coronavirus.health.ok.gov/,5,,,,,,2020-03-26
,,OK,USA,3956971,35.32361248602737,-98.71994022800911,https://coronavirus.health.ok.gov/,248,,,,,,2020-03-26
,Baker County,OR,USA,16006,44.6679445,-117.6514835,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,,,,6,,2020-03-26
,Benton County,OR,USA,92101,44.498886,-123.44528700000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,6,,,,222,,2020-03-26
,Clackamas County,OR,USA,416075,45.1737,-122.26009400000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,21,2,,,690,,2020-03-26
,Clatsop County,OR,USA,39764,46.022076999999996,-123.69131949999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,2,,,,61,,2020-03-26
,Columbia County,OR,USA,52377,45.955202,-123.06307100000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,,,,73,,2020-03-26
,Coos County,OR,USA,64389,43.1387565,-124.0906665,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,,,,96,,2020-03-26
,Crook County,OR,USA,23867,44.130719,-120.381763,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,,,,6,,2020-03-26
,Curry County,OR,USA,22813,42.4752215,-124.1343155,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,,,,17,,2020-03-26
,Deschutes County,OR,USA,191996,44.001645499999995,-120.94952,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,15,,,,145,,2020-03-26
,Douglas County,OR,USA,110283,43.3222345,-123.0963585,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,3,,,,124,,2020-03-26
,Gilliam County,OR,USA,1894,45.4390695,-120.206842,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,,,,3,,2020-03-26
,Grant County,OR,USA,7176,44.477098,-118.94781950000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,1,,,,2,,2020-03-26
,Harney County,OR,USA,7329,43.019735999999995,-119.0696245,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,,,,19,,2020-03-26
,Hood River County,OR,USA,23428,45.492278999999996,-121.68142399999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,1,,,,70,,2020-03-26
,Jackson County,OR,USA,219564,42.4995805,-122.756742,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,4,,,,685,,2020-03-26
,Jefferson County,OR,USA,24192,44.607842500000004,-121.110097,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,,,,9,,2020-03-26
,Josephine County,OR,USA,87393,42.389664999999994,-123.63368449999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,4,,,,78,,2020-03-26
,Klamath County,OR,USA,67653,42.804975999999996,-121.58491599999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,1,,,,69,,2020-03-26
,Lake County,OR,USA,7879,42.8053175,-120.3546415,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,,,,3,,2020-03-26
,Lane County,OR,USA,379611,43.863845,-122.963617,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,7,1,,,361,,2020-03-26
,Lincoln County,OR,USA,49388,44.660618,-123.85653049999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,1,,,,49,,2020-03-26
,Linn County,OR,USA,127335,44.496468,-122.5272075,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,26,1,,,482,,2020-03-26
,Malheur County,OR,USA,30725,43.220727999999994,-117.56311149999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,,,,19,,2020-03-26
,Marion County,OR,USA,346868,44.984239,-122.4575375,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,57,2,,,616,,2020-03-26
,Morrow County,OR,USA,11372,45.45994,-119.576055,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,,,,15,,2020-03-26
,Multnomah County,OR,USA,811880,45.580658,-122.374808,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,45,2,,,1729,,2020-03-26
,Polk County,OR,USA,85234,44.8977695,-123.38289850000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,6,,,,139,,2020-03-26
,Sherman County,OR,USA,1708,45.4100935,-120.69385299999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,,,,2,,2020-03-26
,Tillamook County,OR,USA,26787,45.4136565,-123.658578,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,1,,,,30,,2020-03-26
,Umatilla County,OR,USA,77516,45.4984405,-118.7037805,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,2,,,,73,,2020-03-26
,Union County,OR,USA,26461,45.409634,-117.98212799999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,1,,,,16,,2020-03-26
,Wallowa County,OR,USA,7081,45.539874999999995,-117.2206355,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,,,,3,,2020-03-26
,Wasco County,OR,USA,26505,45.2632585,-121.0882365,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,1,,,,35,,2020-03-26
,Washington County,OR,USA,597695,45.5483985,-123.114875,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,104,3,,,1083,,2020-03-26
,Wheeler County,OR,USA,1366,44.687605500000004,-120.0736875,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,,,,1,,2020-03-26
,Yamhill County,OR,USA,107002,45.254474,-123.31725850000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,7,,,,238,,2020-03-26
,,OR,USA,4217737,44.11740471870206,-120.50533834262885,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,316,11,,,7269,,2020-03-26
,Adams County,PA,USA,102811,39.894887499999996,-77.2130085,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,7,,,,,,2020-03-26
,Allegheny County,PA,USA,1218452,40.434321,-80.02482499999999,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,133,2,,,,,2020-03-26
,Armstrong County,PA,USA,65263,40.8480145,-79.45156349999999,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,1,,,,,,2020-03-26
,Beaver County,PA,USA,164742,40.666259999999994,-80.331968,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,13,,,,,,2020-03-26
,Berks County,PA,USA,420152,40.407188500000004,-75.9849375,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,36,,,,,,2020-03-26
,Blair County,PA,USA,122492,40.492562,-78.368452,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,1,,,,,,2020-03-26
,Bradford County,PA,USA,60833,41.7715295,-76.521128,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,2,,,,,,2020-03-26
,Bucks County,PA,USA,628195,40.3287395,-75.1027805,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,107,,,,,,2020-03-26
,Butler County,PA,USA,187888,40.921304500000005,-79.92764199999999,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,19,1,,,,,2020-03-26
,Cambria County,PA,USA,131730,40.4844505,-78.7032065,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,1,,,,,,2020-03-26
,Carbon County,PA,USA,64227,40.9347185,-75.7357705,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,2,,,,,,2020-03-26
,Centre County,PA,USA,162805,40.9721545,-77.76016100000001,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,9,,,,,,2020-03-26
,Chester County,PA,USA,522046,39.9833405,-75.748325,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,84,,,,,,2020-03-26
,Clearfield County,PA,USA,79388,40.989064,-78.422283,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,2,,,,,,2020-03-26
,Columbia County,PA,USA,65456,41.042855,-76.424297,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,3,,,,,,2020-03-26
,Crawford County,PA,USA,85063,41.6659595,-80.065748,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,1,,,,,,2020-03-26
,Cumberland County,PA,USA,251423,40.1362805,-77.2432875,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,15,,,,,,2020-03-26
,Dauphin County,PA,USA,277097,40.389076,-76.7820295,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,13,,,,,,2020-03-26
,Delaware County,PA,USA,564751,39.9336645,-75.404395,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,156,1,,,,,2020-03-26
,Erie County,PA,USA,272061,42.059711500000006,-80.065132,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,4,,,,,,2020-03-26
,Fayette County,PA,USA,130441,39.931757000000005,-79.651513,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,8,,,,,,2020-03-26
,Franklin County,PA,USA,154835,40.004920999999996,-77.7766245,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,5,,,,,,2020-03-26
,Greene County,PA,USA,36506,39.8698475,-80.211551,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,3,,,,,,2020-03-26
,Indiana County,PA,USA,84501,40.640961000000004,-79.1307175,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,1,,,,,,2020-03-26
,Juniata County,PA,USA,24704,40.4785855,-77.3459345,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,1,,,,,,2020-03-26
,Lackawanna County,PA,USA,210793,41.40188,-75.6376765,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,28,2,,,,,2020-03-26
,Lancaster County,PA,USA,543557,40.018637999999996,-76.29749749999999,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,21,,,,,,2020-03-26
,Lawrence County,PA,USA,86184,40.9896515,-80.30837600000001,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,1,,,,,,2020-03-26
,Lebanon County,PA,USA,141314,40.375353000000004,-76.4146275,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,4,,,,,,2020-03-26
,Lehigh County,PA,USA,368100,40.602919,-75.6124935,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,63,1,,,,,2020-03-26
,Luzerne County,PA,USA,317646,41.164615999999995,-75.95966200000001,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,36,1,,,,,2020-03-26
,Lycoming County,PA,USA,113664,41.3328135,-77.0234375,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,1,,,,,,2020-03-26
,Mercer County,PA,USA,110683,41.2810365,-80.259562,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,3,,,,,,2020-03-26
,Monroe County,PA,USA,169507,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,67,2,,,,,2020-03-26
,Montgomery County,PA,USA,828604,40.211977000000005,-75.355924,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,282,2,,,,,2020-03-26
,Montour County,PA,USA,18240,41.0272775,-76.6533285,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,4,,,,,,2020-03-26
,Northampton County,PA,USA,304807,40.752713,-75.32991200000001,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,56,3,,,,,2020-03-26
,Philadelphia County,PA,USA,1584138,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,402,1,,,,,2020-03-26
,Pike County,PA,USA,55933,41.340779,-75.02435,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,15,,,,,,2020-03-26
,Potter County,PA,USA,16622,41.73763700000001,-77.9023665,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,1,,,,,,2020-03-26
,Schuylkill County,PA,USA,142067,40.7226775,-76.2297155,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,9,,,,,,2020-03-26
,Somerset County,PA,USA,73952,40.00326,-79.03788349999999,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,2,,,,,,2020-03-26
,Susquehanna County,PA,USA,40589,41.8203345,-75.803965,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,1,,,,,,2020-03-26
,Warren County,PA,USA,39498,41.81143,-79.26432399999999,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,1,,,,,,2020-03-26
,Washington County,PA,USA,207346,40.2152165,-80.1791085,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,12,,,,,,2020-03-26
,Wayne County,PA,USA,51276,41.615992000000006,-75.2745845,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,6,,,,,,2020-03-26
,Westmoreland County,PA,USA,350611,40.360231,-79.4397615,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,24,,,,,,2020-03-26
,York County,PA,USA,448273,39.973064,-76.688615,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,21,,,,,,2020-03-26
,,PA,USA,12801989,41.12951166463159,-77.60961308037935,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,16,16,,,16441,,2020-03-26
,Abbeville County,SC,USA,24541,34.2489695,-82.4905485,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,4,,,4,,,2020-03-26
,Aiken County,SC,USA,169401,33.537676,-81.59984850000001,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,4,,,4,,,2020-03-26
,Anderson County,SC,USA,200482,34.5141315,-82.65310550000001,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,21,,,21,,,2020-03-26
,Beaufort County,SC,USA,188715,32.392056499999995,-80.721542,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,29,,,29,,,2020-03-26
,Berkeley County,SC,USA,221091,33.162452,-79.904275,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,8,,,8,,,2020-03-26
,Calhoun County,SC,USA,14520,33.673043,-80.7778705,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,1,,,1,,,2020-03-26
,Charleston County,SC,USA,405905,32.8643955,-79.8540075,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,60,1,,59,,,2020-03-26
,Chester County,SC,USA,32251,34.6823275,-81.173933,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,1,,,1,,,2020-03-26
,Chesterfield County,SC,USA,45754,34.591844,-80.1707055,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,3,,,3,,,2020-03-26
,Clarendon County,SC,USA,33700,33.688693,-80.20538400000001,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,5,1,,4,,,2020-03-26
,Colleton County,SC,USA,37660,32.8258745,-80.6659285,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,1,,,1,,,2020-03-26
,Darlington County,SC,USA,66802,34.310535,-79.973228,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,8,,,8,,,2020-03-26
,Dillon County,SC,USA,30599,34.425974499999995,-79.35229100000001,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,1,,,1,,,2020-03-26
,Dorchester County,SC,USA,160647,33.0763415,-80.434662,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,4,,,4,,,2020-03-26
,Edgefield County,SC,USA,27052,33.754501000000005,-81.917373,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,1,,,1,,,2020-03-26
,Fairfield County,SC,USA,22402,34.373290499999996,-81.0987355,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,4,,,4,,,2020-03-26
,Florence County,SC,USA,138159,34.0402735,-79.69691499999999,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,5,2,,3,,,2020-03-26
,Georgetown County,SC,USA,62249,33.4449645,-79.339747,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,3,,,3,,,2020-03-26
,Greenville County,SC,USA,514213,34.84970199999999,-82.455628,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,51,,,51,,,2020-03-26
,Greenwood County,SC,USA,70741,34.181443,-82.1013845,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,2,,,2,,,2020-03-26
,Horry County,SC,USA,344147,33.9355835,-78.9354445,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,21,1,,20,,,2020-03-26
,Jasper County,SC,USA,28971,32.393829,-81.051263,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,3,,,3,,,2020-03-26
,Kershaw County,SC,USA,65592,34.341868500000004,-80.5825535,https://opendata.arcgis.com/datasets/5ffb6e698ea64a91a497194814a26311_0.csv,64,1,,63,,,2020-03-26
